NR-AR,NR-AR-LBD,mol_id,smiles
1,0,TOX25103,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
0,0,TOX440,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
0,0,TOX446,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
0,0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,0,TOX22279,CC(C)C(=O)OCCOc1ccccc1
0,0,TOX28799,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O
0,0,TOX24332,C[N+](C)(C)Cc1ccccc1
0,0,TOX7096,CC(C)(O)C#CC(C)(C)O
1,1,TOX2857,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
0,0,TOX19719,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2]
0,0,TOX28823,CCCN(CCC)CCc1c[nH]c2ccccc12
0,0,TOX4994,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl
1,1,TOX1384,FC(Cl)(Cl)Cl
0,0,TOX25162,CCn1ccnc1CC1COc2ccccc2O1
0,0,TOX4815,Cc1c(N)cccc1Cl
0,0,TOX27348,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl
0,0,TOX3166,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
0,0,TOX25351,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
0,0,TOX29275,CCC(C)(C)CC
0,0,TOX27677,CC1OCCC1=O
0,0,TOX26730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1
0,0,TOX26734,Nc1c2c(nc3c1CCC3)CCCC2
0,0,TOX26758,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C2
0,0,TOX3722,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
0,0,TOX28635,CCCCC(=O)[O-]
0,0,TOX2828,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
0,0,TOX9289,CCC12COCN1COC2
0,0,TOX1152,Oc1ccc(-c2ccccc2)cc1
1,0,TOX3540,CN(C)C(=O)Oc1ccc[n+](C)c1
0,0,TOX686,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
0,0,TOX26262,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1
0,0,TOX27327,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
0,0,TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO
0,1,TOX7950,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C
0,0,TOX25803,COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2
0,0,TOX669,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
0,0,TOX18926,O=C(OCc1ccccc1)C(=O)OCc1ccccc1
0,0,TOX29270,CCC[N+]1(C)CCCC1
0,0,TOX25168,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
0,0,TOX14818,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
0,0,TOX26388,Nc1nc(N)c(-c2ccccc2)s1
0,0,TOX28572,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
0,0,TOX8120,C=CC(C)(C)CC(=O)OC
0,0,TOX2944,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
0,0,TOX24832,COC(C=C(C)CCC=C(C)C)OC
0,0,TOX24488,N#CC1(N)CCCCC1
0,0,TOX24370,CCCCNc1ccccc1
0,0,TOX6202,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
0,0,TOX20342,CCC1COC(=O)O1
0,0,TOX5889,ONc1ccccc1
0,0,TOX28883,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
0,0,TOX7131,c1nc[nH]n1
1,0,TOX647,O=Cc1ccco1
0,0,TOX20719,CC(=O)CC(=O)Nc1ccc(C)cc1C
0,0,TOX7608,CCNc1nc(Cl)nc(NC(C)(C)C)n1
0,0,TOX4993,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl
0,0,TOX27633,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
0,0,TOX2743,O=NN(CCCl)C(=O)NCCCl
0,0,TOX2179,Clc1nc(Cl)c(Cl)c(Cl)c1Cl
1,1,TOX26410,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
0,0,TOX24812,COC(C)CCO
0,0,TOX11089,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21
0,0,TOX52,Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O
0,0,TOX27425,CCCCc1ccc(O)cc1
0,0,TOX4660,Cc1ccccc1Br
0,0,TOX21803,[Cu]I
1,1,TOX3706,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
0,1,TOX28924,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
0,0,TOX22218,CCCCCOC(=O)CCCC
0,0,TOX27816,CCN(CC)C(C)C(=O)c1ccccc1
0,1,TOX24525,CC(O)C(=O)O[Hg]c1ccccc1
1,1,TOX14113,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O
0,0,TOX28710,CCOC(=O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)c(-c4cccc(CC(=O)OCC)c4)c3)ccc2O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)c1
0,0,TOX28516,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1
1,1,TOX28638,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
0,0,TOX21981,O=C(O)CF
0,0,TOX27090,Cc1cccc2nccnc12
0,0,TOX26779,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1
0,0,TOX27178,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC
0,0,TOX13876,BrCCc1ccccc1
0,0,TOX10307,Nc1cc(Cl)cc(Cl)c1
0,0,TOX20284,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl
0,0,TOX4704,Cc1ccc(C(C)(C)C)cc1
0,0,TOX28735,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1
0,0,TOX1842,ON=C1CCCCC1
0,0,TOX5744,O=[N+]([O-])c1ccccc1CCl
0,0,TOX27263,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2
0,0,TOX27420,COc1cc(CCC(C)=O)ccc1O
0,1,TOX28738,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl
0,0,TOX1902,BrCCCBr
0,0,TOX29384,C1CCC2=NCCCN2CC1
0,0,TOX361,NC1CCCCC1
1,1,TOX3350,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
0,0,TOX5018,C1CCC(NC2CCCCC2)CC1
0,0,TOX27328,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1
0,0,TOX26222,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
0,0,TOX24508,Cl[Ba]Cl
0,0,TOX29082,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
0,0,TOX3068,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1,1,TOX3353,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
0,0,TOX464,CCOC(=O)/C=C\C(=O)OCC
0,0,TOX760,O=P1(NCCCl)OCCCN1CCCl
0,0,TOX6889,CCCCCCCCCCCC(=O)OC
0,0,TOX27032,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C
0,0,TOX2808,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
0,0,TOX5249,CCCCCCCCCCCCC1CO1
0,0,TOX154,Oc1ccc(Cl)cc1Cc1ccccc1
0,0,TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1
0,0,TOX1311,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
0,0,TOX1805,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
0,0,TOX25683,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
0,0,TOX3323,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
0,0,TOX9062,CCC(OCCCOC)OC(C)=O
1,0,TOX708,NNc1ccc(C(=O)O)cc1
0,0,TOX3088,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
0,0,TOX28714,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1
0,0,TOX671,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1
0,0,TOX26503,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
0,1,TOX4209,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
0,0,TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C
1,1,TOX26067,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
0,0,TOX4317,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
0,0,TOX1864,Cc1ccc(O)c(C)c1
0,0,TOX25916,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
0,0,TOX27427,CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl
1,1,TOX27312,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F
0,0,TOX27364,O=C(N[C@H](c1ccccc1)[C@@H]1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl
0,0,TOX26690,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1
0,0,TOX4574,NC(=O)Nc1nc2ccccc2[nH]1
0,0,TOX24289,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
0,0,TOX24837,OCCC1CCCCN1
0,0,TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
0,0,TOX29272,O=[N+]([O-])c1ccc2[nH]ncc2c1
0,0,TOX28519,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1
0,0,TOX7178,COC(C)OC
0,0,TOX24996,CC1CC(=O)CC(C)(C)C1
0,0,TOX29317,CCCN1C=CN(C)C1
0,0,TOX27418,CC/C=C\CCOC(C)OCC
0,1,TOX294,CC(=O)Nc1ccc(C(=O)CCl)cc1
0,0,TOX3529,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
0,0,TOX447,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1
0,0,TOX27936,Oc1ccc(Sc2ccc(O)cc2)cc1
0,0,TOX3546,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
0,0,TOX1278,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
0,0,TOX25350,NCC1CCC(C(=O)O)CC1
0,0,TOX20694,CCCCOC(=O)c1ccccc1
0,0,TOX14609,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F
0,0,TOX28776,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
0,0,TOX4112,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
0,1,TOX26307,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
0,0,TOX29087,CCCCn1cc[n+](C)c1.F[B-](F)(F)F
0,0,TOX9182,CC(C)CC(=O)O
0,0,TOX21210,CC1=CCC(C(C)C)=CC1
0,0,TOX26186,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
0,0,TOX424,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
0,0,TOX5078,Cc1cc(=O)oc2cc(O)cc(O)c12
0,0,TOX2391,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
0,0,TOX21425,CCC/C=C/C=O
0,0,TOX17072,CCCC(CCC)C(=O)[O-]
1,1,TOX3794,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
0,0,TOX14833,O=C([O-])Cc1cccc2ccccc12
0,0,TOX25429,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12
0,0,TOX5591,CN(CCO)CCO
0,0,TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1
0,0,TOX29001,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
0,0,TOX22256,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
0,0,TOX24514,CCCCCCOC(=O)c1ccc(O)cc1
0,1,TOX1409,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
0,0,TOX6652,CC(C)c1ccc(C(C)C)cc1
,0,TOX5742,O=C(Cl)c1ccc([N+](=O)[O-])cc1
0,0,TOX5102,CN(C)CCCN
0,0,TOX29098,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O
0,0,TOX27654,CCCCCCCCCCCCCC(=O)OCC
0,0,TOX28941,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
0,0,TOX28506,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
0,0,TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
0,0,TOX2940,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
1,1,TOX25602,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)[O-]
0,0,TOX27440,CC(C)c1ccc(C#N)cc1
0,0,TOX1053,CN(N=O)c1ccccc1
0,0,TOX7933,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
0,0,TOX28770,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,0,TOX1258,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
0,0,TOX21783,NC(=S)c1c(Cl)cccc1Cl
1,0,TOX2562,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O
0,0,TOX7916,CCC(C)(CCC(C)C)C(=O)O
0,0,TOX18924,CCCCCCOc1ccccc1C(=O)O
0,0,TOX27610,O=CCCc1ccccc1
0,0,TOX17717,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1
0,0,TOX28944,COC(=O)C(Cl)C(=O)OC
0,0,TOX4573,c1ccc2[nH]cnc2c1
0,1,TOX26497,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
0,1,TOX27821,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
0,0,TOX4999,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
0,0,TOX26835,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
0,0,TOX9710,O=P(Cl)(Cl)Cl
0,0,TOX4447,C=CCOC(=O)CCCCCCCC
0,0,TOX20698,CC(C)COP(=O)(OCC(C)C)OCC(C)C
0,0,TOX1657,CC(=O)c1ccc(C(C)=O)cc1
0,0,TOX6446,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
0,0,TOX21550,CC(C)=CCC[C@H](C)CCO
0,0,TOX22061,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
0,0,TOX6228,CCOP(=O)(OCC)OCC
0,0,TOX22618,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1
0,0,TOX9234,C=CC(C)CCC=C(C)C
0,0,TOX18855,Fc1cccc(Cl)c1CCl
0,0,TOX26260,O=C1CC[C@@H](C(=O)O)N1
1,0,TOX1277,C/C=C/C=C/C(=O)O
0,0,TOX7323,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
0,0,TOX13649,COC(=O)CC#N
0,1,TOX28130,O=[N+]([O-])C=Cc1ccccc1
0,0,TOX24486,CC(C)NC(=O)NC(C)C
1,1,TOX26788,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
0,1,TOX25701,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12
0,0,TOX26908,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
0,0,TOX4030,Cl/C=C\Cl
1,1,TOX2377,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
0,0,TOX25082,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
1,1,TOX614,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
0,0,TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
0,0,TOX25685,CC1(c2ccccc2)OC(C(=O)O)=CC1=O
0,0,TOX9279,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1
0,0,TOX29276,CCC[N+]1(C)CCCC1
0,0,TOX9739,F[B-](F)(F)F.[H+]
0,0,TOX2006,CCCCCCOC(C)=O
0,0,TOX26188,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
1,0,TOX26454,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
0,0,TOX28759,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21
0,0,TOX25677,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O
0,0,TOX27249,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2
0,0,TOX5055,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC
0,0,TOX1270,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-]
0,0,TOX9218,CCc1ccc(Br)cc1
1,1,TOX25642,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1,1,TOX3037,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
0,0,TOX4515,[O-][Cl+3]([O-])([O-])[O-]
0,0,TOX20583,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
0,0,TOX583,C=CC(=O)OCC
0,0,TOX28961,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
1,1,TOX25365,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
0,0,TOX21256,OCCCCCO
0,0,TOX4463,Nc1ccccc1S(=O)(=O)O
0,0,TOX4687,CC(C)(C)c1ccc(O)c(O)c1
0,0,TOX12316,Cc1cc(O)cc(C)c1Cl
0,1,TOX29127,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
0,0,TOX20738,CN(C)CCCN1c2ccccc2CCc2ccccc21
0,1,TOX5401,C=CC(=O)OCCCCCCOC(=O)C=C
1,1,TOX3016,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,0,TOX24873,C=CC(=O)OCCCCCCCCCC
0,0,TOX28579,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
0,0,TOX12416,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1
1,1,TOX1414,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
0,0,TOX4598,O=C(OCc1ccccc1)c1ccccc1O
1,1,TOX25502,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
0,0,TOX7342,[S-]c1ccccc1
0,0,TOX1986,CCCCOP(=O)(OCCCC)OCCCC
0,0,TOX26343,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
0,0,TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
0,0,TOX11248,c1cc[n+]2c(c1)-c1cccc[n+]1CC2
0,0,TOX20676,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
0,0,TOX24746,CC(C)OC(=O)c1ccccc1
0,0,TOX23814,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21
0,0,TOX26268,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
0,0,TOX3548,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
0,0,TOX4315,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
0,0,TOX6033,CCCCC(CC)COS(=O)(=O)[O-]
0,0,TOX3786,CN=C=O
0,0,TOX24355,c1ccc(CNCc2ccccc2)cc1
0,0,TOX26942,CNCCCN1c2ccccc2CCc2ccccc21
1,0,TOX341,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
0,0,TOX9237,C=C(C)C(=O)OCCC[Si](OC)(OC)OC
0,0,TOX857,CNc1ncnc2[nH]cnc12
0,0,TOX26206,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
0,0,TOX20656,CC(C)C(Br)C(=O)NC(N)=O
0,0,TOX3103,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1
1,1,TOX25254,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
0,0,TOX25292,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1
0,0,TOX2527,CCCOC(=O)c1ccc(O)cc1
0,0,TOX21573,CCOC(=O)CP(=O)(OCC)OCC
0,0,TOX25805,CC(C)(C)NCC(O)c1ccccc1Cl
0,0,TOX9169,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC
0,0,TOX7509,COC(=O)CCS
0,0,TOX14005,NS(=O)(=O)O
0,0,TOX5849,C=CCCC
0,0,TOX10138,CC(=O)CCC(C)=O
0,0,TOX1575,CC(Cl)(Cl)C(=O)O
0,0,TOX25711,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1
0,0,TOX29381,C[N+](C)(C)CC(=O)[O-]
1,1,TOX2667,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
0,0,TOX4077,C1CSCCS1
0,0,TOX425,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
0,0,TOX6059,N#CCCC#N
0,0,TOX27091,CCC(=O)OC(C)c1ccccc1
1,0,TOX9217,CCCOCC(C)O
0,0,TOX300,ClC(Br)Br
0,0,TOX1761,CC(N)CN
0,0,TOX22188,CCCCNC(=O)NCCCC
0,0,TOX2846,Clc1cccc(Cl)c1N=C1NCCN1
0,0,TOX4376,CCCSC(=O)N(CCC)CCC
0,0,TOX24405,N=C(N)NN
0,0,TOX2049,Cc1cc(C)c(O)c(C)c1
1,1,TOX3260,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
0,0,TOX27589,CCCCCc1cccc(=O)o1
0,0,TOX4113,CCOP(=S)(CC)Sc1ccccc1
0,0,TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1
0,0,TOX7308,CCCCC(CC)C(=O)Cl
0,0,TOX11492,C=C(C)OC(C)=O
0,0,TOX28888,O=P([O-])([O-])OC(CO)CO
0,0,TOX20714,Cc1cc(C)c(N)c(Cl)c1
0,0,TOX26455,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
0,0,TOX131,[Ba+2]
0,0,TOX26921,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1
0,0,TOX22062,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
